Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence
3765,37SDSEDIN81UZ057158OKLI90XM18E,5.6,6.4,4.0,20,114,85.0,3.45,65.0,"Mr. Owens has support from 36 percent of likely voters in the poll, with Mr. Hoffman garnering 35 percent support."
3766,3XT3KXP24YXIVSIHGXWWS634B476IP,3.8,4.8,4.8,13,61,76.9230769231,3.53846153846,53.8461538462,"(Mr. Parsons, by the way, didn't show up on the list at all.)"
3767,3VI0PC2ZAXJ5ATDGFFIRCGCAKH3OXU,5.4,5.6,3.6,53,326,69.8113207547,4.49056603774,69.8113207547,"""Mr. Qian used to hold academic seminars for us. We exchanged scientific ideas and wrote articles together. The whole time when we worked with Mr. Qian had a great influence on us,"" Yu Jingyuan, a senior researcher with the China Aerospace Science and Technology Corporation told Xinhua Saturday afternoon on hearing the news."
3768,33J5JKFMK5XWF7JIA337U5I6SNM3QJ,5.2,5.2,4.6,19,115,60.5263157895,3.42105263158,78.9473684211,Mr. Ramesh fretted that India's growth would be stunted if the country could not exploit its own natural resources.
3769,3QO7EE372NM1I2NVPWIDCOGIGFZBQI,5.8,5.6,5.2,39,213,73.0769230769,4.71794871795,58.9743589744,Mr. Ramesh said 70 percent of India's iron ore lay in states infiltrated by Maoists; production in this area is stalled at 16 million tons a year even though the area has the potential to produce 100 million tons.
3770,3HFWPF5AK8I8SNYV27SCP5X7AB73S8,5.4,5.4,3.0,23,147,82.6086956522,6.13043478261,56.5217391304,"Mr Scholar returned to the Treasury after the 2007 on-off Election fiasco, and public-relations mogul Stephen Carter took over as head of strategy."
3771,30ZKOOGW2V58IOYMY3S2GCO4QLM1AI,5.2,5.0,4.0,10,56,60.0,3.6,90.0,Mr. Simon could not be reached for comment Friday night.
3772,3AQN9REUTEF361C1U2QDK07KI9RDYT,4.4,5.4,3.4,29,159,60.3448275862,5.37931034483,68.9655172414,"Mr Thomson said: 'Everybody else has moved into the Middle East market, from Marks & Spencer to Next, and it is strange that they haven't got a presence there."
3773,3909MD9T2YG2YG96L7991XIPCA3EFR,5.0,5.4,4.0,20,117,60.0,2.25,50.0,"Mr. Tsvangirai, however, hinted at compromise when he spoke to the media after the troika visited him at his offices."
3774,3T5ZXGO9DDNX00QBVAYGY6NL7IKQZ2,3.0,4.2,5.0,13,79,92.3076923077,3.84615384615,69.2307692308,Mr. Tsvangirai is the leader of the Movement for Democratic Change (MDC) party.
3775,34O39PNDK571U32V2B7DHEQNC11BRJ,4.8,4.8,4.4,28,162,67.8571428571,3.67857142857,67.8571428571,"""Mr. Yee denies the charges against him and intends to vigorously contest them,"" said Yee's lawyer, Michael Celio, a partner at Keker & Van Nest in San Francisco."
3776,301KG0KX9BKUHWOWND282HLDVMQH2Q,5.2,4.6,2.6,20,112,82.5,6.85,65.0,Ms Hands is moving out of the frontline to a new combined Downing Street and Foreign Office role on Afghanistan.
3777,3WRKFXQBOA6KECSNMGROBXNXAEZYIG,5.2,4.2,3.6,10,59,75.0,4.6,60.0,Ms. Scozzafava has support from 20 percent of those polled.
3778,3VLL1PIENPNUFODVGX6C91SLSH1OZR,4.6,5.2,3.4,39,221,67.9487179487,6.71794871795,64.1025641026,"Ms. Scozzafava told the Watertown Daily Times that Siena Research Institute poll numbers show her too far behind to catch up, and she lacks enough money to spend on advertising in the last three days to make a difference."
3779,3SBNLSTU6T43BRM6QOSWY7GMO3VDZK,4.2,4.6,4.6,18,106,83.3333333333,6.44444444444,72.2222222222,"Ms Sheriff, who moves to Downing Street tomorrow, was fourth choice for the high-profile head of news job."
3780,3YGE63DIN7W5ICG73PKUKW2LDCIW0K,4.4,4.2,5.8,38,234,65.7894736842,6.34210526316,60.5263157895,"Ms. Tymoshenko, one of the leading candidates, and her bitter rival, President Viktor A. Yushchenko, who is far behind in polls in his bid for re-election, both sought to make clear that they were aggressively addressing the outbreak."
3781,3OPLMF3EU4MSSEWF0HFQMXHINYPLNR,4.8,5.2,3.8,32,190,73.4375,5.34375,68.75,"Much more is likely to be made of the contest in Virginia, where an independent college poll this week found Creigh Deeds, the Democrat, trailing Bob McDonnell, the Republican, by 17 points."
3782,3CRWSLD91J3UGHEC18GI1ZWCDDKOMB,4.2,4.4,4.2,34,189,64.7058823529,5.85294117647,61.7647058824,"Much of that criticism is, in my opinion, well-deserved; there are many, many ways in which we could do a better job at helping our students develop the skills they'll need to practice law."
3783,3MWOYZD5WUN0YZZCD9VIEELCI3UONB,4.4,4.8,3.8,30,195,46.6666666667,2.6,70.0,"""Much of the ductal carcinoma in situ diagnosed will never surface clinically. Therefore it constitutes overdiagnosis - that is, you are diagnosing something that would not have become an issue."""
3784,3CO05SML7U40AGZL4VAOXXU4LX3R0C,2.0,3.8,4.6,15,84,63.3333333333,4.86666666667,66.6666666667,muine and rhythmbox have always been dog slow and prone to crashing with my music...
3785,3WUVMVA7OA25DKJU6E1U868G30YAZF,2.6,2.2,3.8,6,39,50.0,0.333333333333,83.3333333333,"Muine rocks, it's probably my favorite."
3786,35JDMRECC388CG51WRFRJII1DP3EGQ,4.4,4.2,5.4,17,96,79.4117647059,6.47058823529,58.8235294118,Multiply anything by the scale of the United States and the numbers start to sound absurdly big.
3787,30F94FBDNQJEAIFN60C8HTR50MYBTW,4.2,3.4,5.0,30,204,76.6666666667,4.26666666667,56.6666666667,"Murray and Cantwell described him as an ""asset to his community, friends and family,"" and like Hastings, asked that immigration authorities give Chaudhry full consideration in his request for citizenship."
3788,33NOQL7T9NYRUWQF9GHGCF2LDCZ8ZA,3.2,2.4,4.0,10,67,55.0,5.5,70.0,"My attention, likewise, has been concentrated on those other areas."
3789,38LRF35D5KVO70QZRCNC46FVV8S3UO,3.8,3.4,4.8,7,45,78.5714285714,4.42857142857,71.4285714286,My colleague Charles Mahtesian has the story:
3790,3JMNNNO3B03CEMJLICO83KV0AA2W24,4.6,5.6,4.8,29,175,65.5172413793,3.55172413793,65.5172413793,"My experience with Dell, Toshiba and HP is that you can download very detailed instructions from the manufacturer's web site that show exactly how to exchange a wireless card."
3791,3X7837UUACXEQ32NYFHW47I4OJW6J1,4.4,3.8,4.4,23,97,82.6086956522,4.17391304348,47.8260869565,My family is stopping over in NY on our way from Qatar to Boise ID at the end of June for 3 days.
3792,3OND0WXMHVEMCC0CGXX94IU2SPGEHP,4.2,4.6,5.4,11,56,54.5454545455,2.36363636364,54.5454545455,My fiance and I would like to elope in Saratoga Springs.
3793,32ZCLEW0BYJM09KSDBG5A79LJOMJPK,3.2,4.4,4.2,9,38,50.0,4.44444444444,55.5555555556,My guess is that it is due to alltray.
3794,3S37Y8CWI7ZMH0Y8MQ7WWZSYUOYW40,3.4,4.4,5.0,8,45,31.25,3.0,75.0,"My guess was that 1,000 wasn't really enough."
3795,3KQC8JMJGBRJ2EKFRDGDLRQ510QH31,2.8,4.4,2.8,13,63,65.3846153846,2.61538461538,53.8461538462,My husband and I also enjoyed a nice polish beer with our meal!
3796,3BCRDCM0OCT91N85G0H85MIH38W6K0,4.2,4.6,3.6,18,88,75.0,4.55555555556,50.0,My husband and I are going to the Lake George area for a lacrosse tournament for 3 days.
3797,3GV1I4SEO8OKLTQN10T9KMVWS816L3,3.4,3.8,4.8,16,87,65.625,4.125,56.25,My husband and I will be visiting Cooperstown in early October on a Monday - Wednesday.
3798,3R5OYNIC2B8GECGXP5U9CDWUHQCTPY,2.8,5.0,3.2,58,307,57.7586206897,6.22413793103,50.0,my idea is to create a udev-rule for wd-passport to have it mounted at the same point every time you plug it in but also to be able to run the following script on plugin (it places a notification-icon in the system tray that tells you that wd-passport is plugged in and that let's you safely disconnect it):
3799,3W5PY7V3UO6G9NCT4YCONY2XNTOYJS,3.0,4.2,4.8,37,206,75.6756756757,2.21621621622,48.6486486486,"my machine contains: 1Gb of physical ram, 2 ide hard disks (master/slave) with 80Gb each, an external usb disk with 150Gb (used to store the data from the simulation), and an energy backup apc (ups pro 650)"
3800,37VUR2VJ69OWB3VKIHOTM7ESQO71CK,3.8,4.4,5.8,28,150,62.5,4.60714285714,53.5714285714,"""My mistake was I should have gotten an independent audit of that laboratory once a year or at least twice a year. But you learn from those mistakes."""
3801,3J5XXLQDHLAOKFFZW2XH0SHE9F13VD,3.4,4.4,3.8,13,71,50.0,4.07692307692,69.2307692308,My mother tongue is Spanish and I can't write diacritic symbols or ñ's.
3802,3S1WOPCJFFSI3IV24X0UGVAH5HKEJU,3.2,4.2,4.8,23,113,73.9130434783,3.82608695652,56.5217391304,My music folder is on the same HD as the system (a normal dekstop) and the Rhythmbox does not load all the songs.
3803,3ROUCZ907ETIGKZOEOVVT3LH8DZOOQ,3.8,4.0,3.4,5,22,70.0,6.0,80.0,My name is Paul Brock.
3804,3JU8CV4BRKB01KBPTO8AI3Q7IIVOP7,3.2,4.4,4.0,39,179,53.8461538462,7.05128205128,66.6666666667,"My old computer was an iMac G5 (Rev. B), and I recently got a MacBook, in hopes it would be ideal for running Linux, but could also go back to OS X if I ended up not liking Linux."
3805,3THR0FZ95OSAAZWR1WF31MHND8ULO6,4.2,3.4,4.4,13,77,42.3076923077,4.38461538462,53.8461538462,"""My opinion was that we should talk about human rights ourselves,"" he writes."
3806,366FYU4PTFODE21KMI06HAAUK6KEKT,3.4,3.4,4.8,7,34,71.4285714286,5.14285714286,57.1428571429,My OS X partition is on /dev/had3.
3807,39I4RL8QGIG4KA3JRRLWVWIBF0MH4M,2.4,3.2,5.2,36,189,62.5,8.36111111111,63.8888888889,"""My own sense is not to be pushy or in any way be disrespectful. While I have held other positions that have required leadership, my style isn't to run for the lights and for center stage."""
3808,3Z56AA6EK3Z4RB881CUOKZALSDR6M5,3.4,2.8,4.8,10,45,60.0,3.1,60.0,"My own sense of the matter is no, they don't."
3809,3KVQ0UJWPWK4DJ280VQ61RYCUKTW55,2.8,3.8,2.8,19,95,65.7894736842,5.0,52.6315789474,"My parents bought a tray loading iMac, 32Mb ram etc just like yours while I was at high school."
3810,39AYGO6AFEJA9TT8DD9OXEZLX316N5,2.4,3.0,3.4,24,135,75.0,4.66666666667,66.6666666667,My parents have stayed at the Radisson Hotel Utica Center and the Holiday Inn in New Hartford and didn't have any problems either time.
3811,36AZSFEYZ3ZTNAJCBVCNIBFQX7EBVC,3.0,2.8,3.8,17,91,58.8235294118,4.17647058824,58.8235294118,"My parents recently stayed at the new hotel at the casino, and they said is was incredible."
3812,3VIVIU06FJBKKV393D3DH20Q14MMIF,2.2,4.0,4.0,8,38,56.25,4.75,75.0,My partner is not used to fine dining.
3813,3CESM1J3EH20WN2M5E0BTXCCQF4W6L,4.0,4.2,3.8,15,87,90.0,5.06666666667,73.3333333333,My personal favorite in the High Peaks region is Mountain Mist Custard in Saranac Lake.
3814,3BJKPTD2QBB1QPWC2XYYH8W9I80TRQ,2.4,4.0,3.0,8,49,62.5,8.25,100.0,My Places menu doesn't contents user home folder.
3815,3VW0145YLXBGF6NFLVODT3FQEJBMJR,3.2,3.8,4.6,8,37,56.25,6.125,50.0,"My port number was 80 instead of 631,"
3816,3QGHA0EA0IZ62ZJH15HJ4DY44GGBWM,4.2,4.8,3.4,18,110,58.3333333333,4.38888888889,72.2222222222,My preferred email client is Thunderbird and my preferred email client is Firefox which I have secured nicely.
3817,3E24UO25QYPSRETKES91C3ZQND66OK,4.6,4.0,3.6,9,62,50.0,3.44444444444,77.7777777778,My problem is slightly different (extension vs MIME handling).
3818,391JB9X4ZX7BQQTX3GOPUIF3T8BMKQ,3.2,4.6,4.2,14,75,64.2857142857,4.78571428571,71.4285714286,My problem is that Scribus files (.sla) are plain text files (XML I think).
3819,3BFF0DJK8WBDR4WPHMY37I154AJTSE,4.0,2.8,3.4,10,51,45.0,7.9,60.0,My question is what does not work on this platform?
3820,3BPP3MA3TBJOY8J27IC7WAN996PELW,4.0,3.0,3.4,11,69,59.0909090909,3.54545454545,63.6363636364,"My question is, what might cause spontaneous grub breakage like this?"
3821,3UZUVSO3P6U84Q1N7UDMWN2Y9BFEMY,3.8,3.0,2.8,13,73,61.5384615385,5.69230769231,76.9230769231,"My question is: Will a ""deluxe 2 queen room"" offer adequate living space?"
3822,368IUKXGA47ACE5LTSMG134GXI26P1,4.4,3.2,5.2,13,68,46.1538461538,5.0,61.5384615385,My question: I would very much like to go dancing during our stay...
3823,3TTPFEFXCSJIZX7XAFEBSU2PBRSH67,2.6,2.2,4.2,22,120,79.5454545455,4.59090909091,63.6363636364,My setup: I have a WD MyBook Studio Edition 1 TB drive connected by Firewire 400 to an Asus P4P800-E Deluxe motherboard.
3824,344M16OZKHEEM8MNJVSM92RYE1PENY,3.6,3.4,4.6,15,68,76.6666666667,5.26666666667,60.0,My sister and brother live in Old Forge and tend bar at the Tow Bar.
3825,37AQKJ12TWNE64946M3THNXR6TXTT3,3.2,5.2,4.6,7,38,42.8571428571,4.57142857143,71.4285714286,My sister and brother live there also.
3826,3EKTG13IZT2MAWBFOG0Q9ISII8GMLT,3.6,4.0,3.6,20,95,60.0,4.75,55.0,"My sister stayed at the KOA five or six years ago, and had a very good but very KOA experience."
3827,3XUY87HIVOD6GET0OS159V77ID6MMV,3.2,3.0,4.2,19,120,76.3157894737,4.21052631579,57.8947368421,My solution: I used the scsi-spin commands from morgengenuss's script in a simpler script which is executed on shutdown.
3828,3AA88CN98O2BK7IBMJC0OD2A2IOYKR,3.0,3.2,4.6,8,40,68.75,6.125,62.5,My solution was to re-install form a CD.
3829,3APP19WN70D4Z1CMQ9WT7UQOWREG66,2.8,3.0,5.4,6,44,41.6666666667,2.66666666667,83.3333333333,MySpace and Facebook are officially talking.
3830,338431Z1FKELDXR46GCZNYQMJ0JORZ,3.8,3.6,3.8,8,37,87.5,6.0,62.5,Mystic Seaport is way out of the way.
3831,37ZQELHEQZXCYWE00TG5MAW7N3GMNV,3.0,4.4,4.2,15,75,50.0,6.8,53.3333333333,My suggestion would be to rent a car as it would give you some flexibility.
3832,3D5G8J4N593TJWDTBH38I5LC3EDTVJ,3.0,2.6,3.8,6,40,58.3333333333,2.66666666667,50.0,My two contributions or suggestions are:
3833,3FTID4TN8KXM4D0T7JO13DFPRITYLU,2.0,3.8,4.6,16,82,59.375,5.3125,68.75,"""My village Town Hall built with a huge sum of money has been swallowed,"" he said."
3834,3MD8CKRQZYM7CM07Q3KUF290K6AJRC,4.2,5.0,5.4,20,108,37.5,5.0,65.0,"""My whole family is heartbroken also. Just remember, there are two sides of the story; I miss them as well."""
3835,3ZURAPD287M3EFFU9JEUUDZVN1Z1FV,3.0,4.4,4.4,29,144,62.0689655172,5.06896551724,58.6206896552,My wife and I will be travelling in Mid-April from DC back home to Maine and would like to stop about halfway between - that's NY State (or CT).
3836,3511RHPADUDD7CO7TOW7VHMSOVELRF,3.0,3.0,3.8,6,30,58.3333333333,3.33333333333,66.6666666667,my wireless is shakey at best.
3837,3XU9MCX6VNB76Q2ZJIE2GLNJIVNR2W,2.2,2.8,2.2,2,21,50.0,0.0,100.0,"Namely, distribution."
3838,3I4E7AFQ2JYKS1DZUSPPFHAI8R7JTP,4.8,4.4,6.4,33,225,65.1515151515,1.72727272727,45.4545454545,"Nancy Pelosi, one of the least effective negotiators and a woman who alienates her own, delegitimitized herself at her swearing-in by surrounding herself with her grandkids - emphasizing her womanhood over her accomplishment."
3839,3W1K7D6QSAGAWUOMCS1Q3HSMLIKBZC,5.2,5.8,3.6,19,119,89.4736842105,2.31578947368,63.1578947368,"NASA and the Orion industry team conducted the firing at the Alliant Techsystems, or ATK, facility in Promontory, Utah."
3840,3XBYQ44Z6O36YLDY1R84474QANFTWT,3.6,3.0,3.0,11,68,90.9090909091,3.09090909091,72.7272727273,"NASA: Pure, welcome information overload for space geeks, in an app."
3841,3QI9WAYOGPA7P6LDL9QAW89RK296SH,4.2,5.8,4.4,23,150,80.4347826087,4.26086956522,56.5217391304,NASA's Constellation Program's 327-foot-tall rocket produced 2.96 million pounds of thrust at liftoff and reached a speed of 100 mph in eight seconds.
3842,3MDKGGG61PM846YSA9V06D5DMLN6T6,3.4,5.0,4.4,23,154,69.5652173913,3.30434782609,69.5652173913,"NASA's really been killing it with their online strategy lately—lots of news, downloadable media and Twitter action—and this app is a wonderful extension."
3843,3DFYDSXB2VZZSESOUXFZKDWKR5EJUG,2.6,4.4,3.2,32,204,75.0,6.15625,65.625,"NASDAQ: It's much more intensive that the stock stock (stock stock stock) app, and comes with StockTwits integration, which provides a little crowd-sources insight to go along with your stream of numbers."
3844,334ZEL5JX5EXECRHL5C4D8VI522OSN,5.8,5.6,4.0,28,166,69.6428571429,4.82142857143,64.2857142857,"Nathan Ballard, Newsom's spokesman, said the mayor - who has been campaigning around the state and country for months - feels he has unfinished business at City Hall."
3845,37VUR2VJ69OWB3VKIHOTM7ESQO7C1V,4.4,5.4,4.0,27,183,70.3703703704,3.55555555556,70.3703703704,"""Nato operations have destroyed a lot of equipment belonging to poor fishermen... they illegally transfer the fishermen to their own prisons and prisons of other [foreign] countries."""
3846,3ZZAYRN1I5QYTC4WA5HUNDR47LGOTC,4.6,4.8,3.8,13,82,57.6923076923,6.76923076923,76.9230769231,Nautilus was the problem I updated nautilus libraries and now system work properly
3847,3VDI8GSXAESR3FVAJOTRR8MF2M4G8S,4.8,5.0,4.2,27,153,70.3703703704,4.48148148148,55.5555555556,"Nealey, who claimed 46 percent of the vote against Bill Grant in the 2008 general election, says he's willing and able to work with Democrats if elected."
3848,3D4BBDG7ZGVSL69Z5L2CA0TPO8LC3N,5.4,5.4,3.2,16,92,68.75,4.8125,62.5,"Nearby, sinkholes in the arid soil of his property are growing longer and deeper every year."
3849,388FBO7JZQSCSD3EJW4GG5JEWDTYNW,4.6,4.8,4.2,22,145,63.6363636364,4.22727272727,68.1818181818,Nearly 387 years after his demise here comes an editor who claims to have removed anomalies from Goswami Tulsidas's magnum opus 'Ramcharitmanas'.
3850,35XW21VSVFDP8ROK8DWCLRROAXXLS3,5.2,4.8,4.0,24,157,58.3333333333,4.04166666667,70.8333333333,"Nearly 95,000 people who fled during those two earlier storms were still housed in temporary shelters when Mirinae struck, the national disaster agency said."
3851,3EHIMLB7F6Y53BQL3UB9C8YGHMIH8T,3.4,3.0,2.8,9,46,77.7777777778,5.0,55.5555555556,Needs to be fixed with an update by Canonical.
3852,3W3RSPVVGRQ5N4GOXIRC0S9CVUILUJ,2.8,3.2,4.2,6,38,50.0,4.5,66.6666666667,Need then to transfer to Philadelphia.
3853,3J9L0X0VDELNE64K3L3ND73EGGCW9W,4.0,5.0,5.2,18,113,69.4444444444,8.94444444444,66.6666666667,"Neither Derr nor Costello has run for office before, but both cite leadership experience running their own firms."
3854,3FJ2RVH25Y512Q6DP1EGP0NPC9I92S,3.2,3.8,3.8,9,44,55.5555555556,9.33333333333,44.4444444444,Neither of us have been to the falls before.
3855,3MQY1YVHS2JKQJLANLSCG6IF09KB23,4.6,4.4,3.8,20,121,67.5,4.85,65.0,"Netanyahu has proposed limiting building for now to some 3,000 settler homes already approved by Israel in the West Bank."
3856,3Z8UJEJOCYCQN82WT1SL8ASHINI933,5.4,5.0,4.2,19,132,63.1578947368,4.36842105263,84.2105263158,"Netanyahu's coalition, including pro-settler groups, does not believe Abbas is strong enough to deliver Israel security in any deal."
3857,3OB6JN3A9POXDU6ST0XMVU1HO05MRJ,4.0,3.6,4.0,10,60,80.0,5.3,60.0,Netflix wants to stream through as many devices as possible.
3858,30OITAWPBP25HG9V8MHNC4TR1S0H9I,5.6,3.6,4.0,15,85,60.0,5.4,60.0,"Network Manager doesn't show a Wireless card at all, even though it appeared in 7.10."
3859,3EHVO81VN4KNSB60492UXYB83GC1HT,4.0,3.8,3.2,26,149,69.2307692308,5.30769230769,69.2307692308,"NETWORK Ten is planning to ""rest"" its flagging show Rove before a major overhaul that may turn it into a Hey Hey It's Saturday-style variety program."
3860,3LB1BGHFL1VANQ8YGSQSP4P6LVFTYS,4.4,4.6,4.8,29,169,70.6896551724,2.44827586207,55.1724137931,"Nevada and Mississippi are at the bottom of the list, except for the non-state of the District of Columbia where only 43 percent believe their wallets would be returned."
3861,3O71U79SRAO9E9658PXRL46DA2OMS7,5.8,4.6,4.0,20,121,52.5,3.15,60.0,"Nevertheless, I would contend that convergence is upon us and it has arrived from an unexpected delivery man: Steve Jobs."
3862,39WSF6KUV1KW4TMZKASZORR34BUEOD,4.8,4.0,4.0,25,177,64.0,3.08,52.0,"Nevertheless, some observers said it appeared that some of the region's response tactics - specifically communication among jurisdictions and agencies - had improved since 2007."
3863,3QMELQS6Y4AVORL06KQ56Y4VY0PR6D,3.4,3.8,3.8,55,351,71.8181818182,6.21818181818,74.5454545455,"New Jersey-based concert promoter Patrick Allocco of AllGood Entertainment, a man who had direct dealings with Michael Jackson, says, ""Anything you could put Michael Jackson's image on was already being offered the minute he made that announcement in London. T-shirts, coffee mugs, key fobs, glasses - there was even a little doggie carrier for sale."""
3864,3K2CEDRACA0AT9JKXP2HV92ZCL2MTW,4.0,3.8,3.6,14,107,71.4285714286,2.14285714286,78.5714285714,Newly re-elected German Chancellor Angela Merkel was among the dignitaries who attended Saturday's reunion.
3865,3IH9TRB0FAYNO6HKARKFXACN3TR1IM,3.2,4.2,3.4,18,133,88.8888888889,5.77777777778,83.3333333333,"New prime minister Gordon Brown announces third review of reclassification, claiming public concern over stronger varieties of skunk."
3866,3TKXBROM5S9UJNXO0GQL1A89XAQJI7,5.4,6.2,5.8,39,232,70.5128205128,4.5641025641,53.8461538462,"New research conducted by analysts Fujitsu Consulting and seen by The Sunday Telegraph has concluded that the number of people who default on their mortgage payments will almost double from 25,000 today to 40,000 by the end of 2010."
3867,3O0M2G5VC51B54L0TFX4IFKNWNE94O,5.0,5.0,3.2,39,226,61.5384615385,3.74358974359,56.4102564103,"Newsom based his entire platform for governor on his track record in San Francisco, and some of his colleagues said he often painted the city's fortunes as rosier than they really are so he could contrast them with Sacramento."
3868,39WICJI5ASR5TZK9XZMKLYUAXQ73ZD,4.0,4.6,3.8,19,114,71.0526315789,6.36842105263,63.1578947368,"Newsom became the first to announce his candidacy for governor earlier this year, using Twitter to break the news."
3869,35U0MRQMUI6D648LF0H9OVFP46WOVS,3.6,4.4,5.0,10,50,50.0,5.7,70.0,Newsom has never been one to ask people for money.
3870,3GS542CVJUMT1NP07KGEN7Q1WJ995T,3.6,4.0,4.2,22,133,61.3636363636,7.18181818182,68.1818181818,Newsom has often been criticized for relishing sweeping proposals while not paying attention to the nuts and bolts of running a city.
3871,3M7OI89LVXNRIPWHON0AH359YZNC6T,3.8,3.4,4.6,10,56,70.0,5.5,60.0,Newsom said as much in the statement he released Friday:
3872,3OREP8RUT1AA5DTHM0D1IACGASPGBR,5.2,3.8,4.0,10,65,80.0,3.9,80.0,Newsom's colleagues at City Hall were surprised by Friday's news.
3873,385MDVINFBECKIHTPXU021HHCLPJWF,5.0,3.8,4.2,42,268,61.9047619048,6.0,64.2857142857,"Newsom, who famously broke state law when he married same-sex couples in 2004 and promoted the nation's first universal health care program, was sidelined for months from appearing much before the local press and coming up with the controversial initiatives he adores."
3874,3P0I4CQYVX6QLT8Q5AM5AXY3BFYOW2,3.8,4.2,4.2,22,129,81.8181818182,6.95454545455,63.6363636364,News reports from the western part of the country said there were long lines at pharmacies as people sought medication and masks.
3875,37OPIVELUT2JMZJ00SVN8Z4B7AIHAX,3.4,4.2,4.2,24,152,72.9166666667,8.58333333333,75.0,"New unemployment numbers due out next Friday are expected to show U.S. employers cut 175,000 jobs in October, according to economists polled by Reuters."
3876,3TY2U1TEB69QEYHUIYBLDBN9APFJJJ,3.8,3.8,3.6,15,87,70.0,4.4,73.3333333333,New York City's official anthem from 2009 is now officially stamped with a music video.
3877,359AP8GAGFJAMPAM7X52NH55TA7C7S,3.2,3.8,3.4,15,82,80.0,4.26666666667,66.6666666667,New York's 23rd may not say that much about the national condition of the parties.
3878,37VE3DA4YTGO59OS66VJ3AOHPS3HBS,1.8,4.8,2.8,26,180,71.1538461538,3.84615384615,50.0,-next is copy/paste from my kate-  In /etc/ppp/options I commented out lcp-echo-failure 4 and removed the comment-out (#) from the   line -vj (something about jacobson compression)
3879,356ZPKYPUGGCVYFRZBH8KUO9WSUYPS,4.0,4.4,2.6,17,80,79.4117647059,4.88235294118,64.7058823529,"Next month, my family will be arriving for the first time in NY for a week stay."
3880,3VGZ74AYTFFTFILN009WTUIYSDPGCY,4.6,5.4,3.4,18,128,86.1111111111,3.33333333333,66.6666666667,Next Saturday in For Conservative Movie Lovers: a look at They Were Expendable's luminous cinematography and graceful direction.
3881,3BKZLF990YYXVAG6ZOWXKZEJ1OGYQJ,4.2,4.4,4.0,19,115,86.8421052632,6.10526315789,68.4210526316,Next to say no was a national newspaper political editor with close personal and political connections to Mr Brown.
3882,3FDWKV9VCM1PTMY9XUSR05O1VZ9MUN,3.6,4.0,2.2,12,79,66.6666666667,7.91666666667,66.6666666667,Niagara Falls is spectacular from either side although they are not comparable.
3883,3VI0PC2ZAXJ5ATDGFFIRCGCAKH4OXV,2.6,1.8,3.2,3,17,66.6666666667,3.33333333333,100.0,Nice script clem!
3884,337F8MIIMYCT9AXNTJEBP4JUTJK407,3.8,4.4,5.0,11,74,72.7272727273,12.0,81.8181818182,Nichols broke Meyer's record for career passing yards earlier this season.
3885,3K1H3NEY7KY3KAR10W47D00GDD1GDY,4.4,5.4,4.2,28,170,83.9285714286,6.78571428571,64.2857142857,Nichols connected with Tony Davis on a 25-yard touchdown pass midway through the third quarter to tie the record of 84 previously held by Nichols' predecessor Erik Meyer.
3886,3D0LPO3EAAYUAY3QKB4TVUJJMNYOY1,5.2,5.8,3.6,24,127,81.25,6.58333333333,58.3333333333,Nick Tausch kicked field goals from 16 and 23 yards and set a Notre Dame record with 14 consecutive field goals without a miss.
3887,35JDMRECC388CG51WRFRJII1DP2GER,2.6,4.2,3.4,6,43,33.3333333333,0.833333333333,100.0,"Nightly rates, relaxing, not too expensive."
3888,3IVEC1GSLOYJJH1QS95F9BRNG8G1JY,2.6,4.0,4.0,39,230,62.8205128205,2.92307692308,69.2307692308,"Nikon Learn and Explore: It's heavily branded and obviously intended to promote the Nikon name, but hey who cares: Nikon's Learn and Explore app is actually a great, free photography primer no matter what kind of camera you carry."
3889,38B7Q9C28F4PKRPEC3QJFD41SEK969,4.6,5.0,4.6,24,110,50.0,7.41666666667,58.3333333333,"Nilay, Paul and Josh have a lot to say on the subject, and you're just going to have to sit there and take it."
3890,3126F2F5F72EPTY0ZA5EDRWTEGQEPU,3.8,4.2,4.0,21,132,85.7142857143,6.52380952381,66.6666666667,NINETEEN partygoers were taken to hospital with serious injuries after a balcony collapsed at a Halloween party in Perth last night.
3891,3Q9SPIIRWIL1JPEPVRHN92EYMYUWAB,4.6,5.2,4.8,26,166,69.2307692308,4.26923076923,73.0769230769,"Nine water, isopropyl alcohol (IPA) and liquid oxygen (LOX) tanks have been delivered and installed, with five more water tanks scheduled to arrive in upcoming weeks."
3892,33W1NHWFYGKASGI3CESB3BY8RPJTZJ,2.2,3.2,2.6,1,3,100.0,1.0,0.0,No.
3893,3RDTX9JRTX08OR3JVDVBLR4XNP4978,2.8,2.8,4.0,2,13,100.0,3.0,50.0,No admission.
3894,3EKZL9T8Y7L7FEGYK6REEUUZ7D3HCZ,4.2,4.4,3.6,5,26,40.0,9.0,80.0,No arrests have been made.
3895,335HHSX8CC4HK6MCK2MPY0CHSDFHDZ,4.2,4.4,4.8,33,223,71.2121212121,4.24242424242,69.696969697,"Nobel Prize- winning economist Joseph Stiglitz said yesterday that emerging economies including China need to guard against ""bubbles"" caused by the surge in liquidity as governments around the world try to stimulate growth."
